"201703011817","6559                    ",32
"201703011818","6559                    ",12
"201703011819","6559                    ",19
"201703011820","6559                    ",8
"201703011821","6559                    ",21
"201703011822","6559                    ",68
"201703011823","6559                    ",22
"201703011824","6559                    ",12
"201703011825","6559                    ",33
"201703011826","6559                    ",17
"201703011827","6559                    ",39
"201703011828","6559                    ",23
"201703011829","6559                    ",15
"201703011830","6559                    ",34
"201703011831","6559                    ",12
"201703011832","6559                    ",32
"201703011833","6559                    ",20
"201703011834","6559                    ",27
"201703011835","6559                    ",27
"201703011836","6559                    ",15
"201703011837","6559                    ",22
"201703011838","6559                    ",21
"201703011839","6559                    ",30
"201703011840","6559                    ",3
"201703011841","6559                    ",12
"201703011842","6559                    ",28
"201703011843","6559                    ",21
"201703011844","6559                    ",20
"201703011845","6559                    ",27
"201703011846","6559                    ",5
"201703011847","6559                    ",31
"201703011848","6559                    ",6
"201703011849","6559                    ",22
"201703011850","6559                    ",28
"201703011851","6559                    ",38
"201703011852","6559                    ",22
"201703011853","6559                    ",19
"201703011854","6559                    ",21
"201703011855","6559                    ",60
"201703011856","6559                    ",51
"201703011857","6559                    ",25
"201703011858","6559                    ",22
"201703011859","6559                    ",66
"201703011900","6559                    ",22
"201703011901","6559                    ",27
"201703011902","6559                    ",11
"201703011903","6559                    ",21
"201703011904","6559                    ",29
"201703011905","6559                    ",14
"201703011906","6559                    ",32
"201703011907","6559                    ",27
"201703011908","6559                    ",26
"201703011909","6559                    ",33
"201703011910","6559                    ",19
"201703011911","6559                    ",32
"201703011912","6559                    ",36
"201703011913","6559                    ",50
"201703011914","6559                    ",60
"201703011915","6559                    ",8
"201703011916","6559                    ",20
"201703011917","6559                    ",32
"201703011918","6559                    ",20
"201703011919","6559                    ",8
"201703011920","6559                    ",20
"201703011921","6559                    ",37
"201703011922","6559                    ",23
"201703011923","6559                    ",20
"201703011924","6559                    ",29
"201703011925","6559                    ",16
"201703011926","6559                    ",42
"201703011927","6559                    ",22
"201703011928","6559                    ",34
"201703011929","6559                    ",17
"201703011930","6559                    ",14
"201703011931","6559                    ",43
"201703011932","6559                    ",31
"201703011933","6559                    ",22
"201703011934","6559                    ",47
"201703011935","6559                    ",22
"201703011936","6559                    ",14
"201703011937","6559                    ",40
"201703011938","6559                    ",10
"201703011939","6559                    ",15
"201703011940","6559                    ",48
"201703011941","6559                    ",22
"201703011942","6559                    ",29
"201703011943","6559                    ",63
"201703011944","6559                    ",14
"201703011945","6559                    ",17
"201703011946","6559                    ",25
"201703011947","6559                    ",57
"201703011948","6559                    ",21
"201703011949","6559                    ",32
"201703011950","6559                    ",46
"201703011951","6559                    ",27
"201703011952","6559                    ",80
"201703011953","6559                    ",24
"201703011954","6559                    ",21
"201703011955","6559                    ",18
"201703011956","6559                    ",24
"201703011957","6559                    ",21
"201703011958","6559                    ",27
"201703011959","6559                    ",36
"201703012000","6559                    ",45
"201703012001","6559                    ",24
"201703012002","6559                    ",16
"201703012003","6559                    ",11
"201703012004","6559                    ",12
"201703012005","6559                    ",12
"201703012006","6559                    ",20
"201703012007","6559                    ",30
"201703012008","6559                    ",45
"201703012009","6559                    ",11
"201703012010","6559                    ",48
"201703012011","6559                    ",15
"201703012012","6559                    ",29
"201703012013","6559                    ",14
"201703012014","6559                    ",23
"201703012015","6559                    ",9
"201703012016","6559                    ",27
"201703012017","6559                    ",14
"201703012018","6559                    ",3
"201703012019","6559                    ",26
"201703012020","6559                    ",30
"201703012021","6559                    ",22
"201703012022","6559                    ",36
"201703012023","6559                    ",23
"201703012024","6559                    ",9
"201703012025","6559                    ",25
"201703012026","6559                    ",23
"201703012027","6559                    ",15
"201703012028","6559                    ",26
"201703012029","6559                    ",12
"201703012030","6559                    ",40
"201703012031","6559                    ",21
"201703012032","6559                    ",20
"201703012033","6559                    ",2
"201703012034","6559                    ",5
"201703012035","6559                    ",9
"201703012036","6559                    ",39
"201703012037","6559                    ",1
"201703012038","6559                    ",37
"201703012039","6559                    ",24
"201703012040","6559                    ",21
"201703012041","6559                    ",37
"201703012042","6559                    ",37
"201703012043","6559                    ",22
"201703012044","6559                    ",25
"201703012045","6559                    ",27
"201703012046","6559                    ",18
"201703012047","6559                    ",9
"201703012048","6559                    ",17
"201703012049","6559                    ",29
"201703012050","6559                    ",17
"201703012051","6559                    ",15
"201703012052","6559                    ",24
"201703012053","6559                    ",28
"201703012054","6559                    ",23
"201703012055","6559                    ",50
"201703012056","6559                    ",14
"201703012057","6559                    ",16
"201703012058","6559                    ",11
"201703012059","6559                    ",66
"201703012100","6559                    ",40
"201703012101","6559                    ",11
"201703012102","6559                    ",9
"201703012103","6559                    ",9
"201703012104","6559                    ",21
"201703012105","6559                    ",14
"201703012106","6559                    ",10
"201703012107","6559                    ",9
"201703012108","6559                    ",40
"201703012109","6559                    ",14
"201703012110","6559                    ",8
"201703012111","6559                    ",11
"201703012112","6559                    ",14
"201703012113","6559                    ",30
"201703012114","6559                    ",14
"201703012115","6559                    ",20
"201703012116","6559                    ",22
"201703012117","6559                    ",33
"201703012118","6559                    ",11
"201703012119","6559                    ",65
"201703012120","6559                    ",61
"201703012121","6559                    ",28
"201703012122","6559                    ",21
"201703012123","6559                    ",11
"201703012124","6559                    ",25
"201703012125","6559                    ",46
"201703012126","6559                    ",33
"201703012127","6559                    ",35
"201703012128","6559                    ",21
"201703012129","6559                    ",35
"201703012130","6559                    ",43
"201703012131","6559                    ",16
"201703012132","6559                    ",37
"201703012133","6559                    ",12
"201703012134","6559                    ",14
"201703012135","6559                    ",12
"201703012136","6559                    ",38
"201703012137","6559                    ",82
"201703012138","6559                    ",14
"201703012139","6559                    ",30
"201703012140","6559                    ",12
"201703012141","6559                    ",11
"201703012142","6559                    ",19
"201703012143","6559                    ",63
"201703012144","6559                    ",19
"201703012145","6559                    ",12
"201703012146","6559                    ",27
"201703012147","6559                    ",20
"201703012148","6559                    ",33
"201703012149","6559                    ",34
"201703012150","6559                    ",31
"201703012151","6559                    ",51
"201703012152","6559                    ",29
"201703012153","6559                    ",5
"201703012154","6559                    ",29
"201703012155","6559                    ",34
"201703012156","6559                    ",13
"201703012157","6559                    ",24
"201703012158","6559                    ",24
"201703012159","6559                    ",20
"201703012200","6559                    ",19
"201703012201","6559                    ",34
"201703012202","6559                    ",10
"201703012203","6559                    ",34
"201703012204","6559                    ",27
"201703012205","6559                    ",39
"201703012206","6559                    ",25
"201703012207","6559                    ",4
"201703012208","6559                    ",8
"201703012209","6559                    ",20
"201703012210","6559                    ",13
"201703012211","6559                    ",3
"201703012212","6559                    ",14
"201703012213","6559                    ",13
"201703012214","6559                    ",9
"201703012215","6559                    ",11
"201703012216","6559                    ",25
"201703012217","6559                    ",13
"201703012218","6559                    ",13
"201703012219","6559                    ",3
"201703012220","6559                    ",13
"201703012221","6559                    ",33
"201703012222","6559                    ",22
"201703012223","6559                    ",20
"201703012224","6559                    ",35
"201703012225","6559                    ",27
"201703012226","6559                    ",14
"201703012227","6559                    ",15
"201703012228","6559                    ",10
"201703012229","6559                    ",22
"201703012230","6559                    ",26
"201703012231","6559                    ",10
"201703012232","6559                    ",45
"201703012233","6559                    ",2
"201703012234","6559                    ",8
"201703012235","6559                    ",14
"201703012236","6559                    ",36
"201703012237","6559                    ",24
"201703012238","6559                    ",29
"201703012239","6559                    ",16
"201703012240","6559                    ",4
"201703012241","6559                    ",15
"201703012242","6559                    ",41
"201703012243","6559                    ",12
"201703012244","6559                    ",38
"201703012245","6559                    ",36
"201703012246","6559                    ",21
"201703012247","6559                    ",10
"201703012248","6559                    ",15
"201703012249","6559                    ",14
"201703012250","6559                    ",5
"201703012251","6559                    ",14
"201703012252","6559                    ",18
"201703012253","6559                    ",19
"201703012254","6559                    ",19
"201703012255","6559                    ",11
"201703012256","6559                    ",36
"201703012257","6559                    ",18
"201703012258","6559                    ",32
"201703012259","6559                    ",30
"201703012300","6559                    ",28
"201703012301","6559                    ",20
"201703012302","6559                    ",14
"201703012303","6559                    ",15
"201703012304","6559                    ",8
"201703012305","6559                    ",22
"201703012306","6559                    ",8
"201703012307","6559                    ",9
"201703012308","6559                    ",28
"201703012309","6559                    ",6
"201703012310","6559                    ",10
"201703012311","6559                    ",18
"201703012312","6559                    ",10
"201703012313","6559                    ",5
"201703012314","6559                    ",5
"201703012315","6559                    ",4
"201703012316","6559                    ",5
"201703012317","6559                    ",28
"201703012318","6559                    ",6
"201703012319","6559                    ",12
"201703012320","6559                    ",5
"201703012321","6559                    ",14
"201703012322","6559                    ",35
"201703012323","6559                    ",16
"201703012324","6559                    ",3
"201703012325","6559                    ",10
"201703012326","6559                    ",9
"201703012327","6559                    ",14
"201703012328","6559                    ",15
"201703012329","6559                    ",9
"201703012330","6559                    ",13
"201703012331","6559                    ",3
"201703012332","6559                    ",4
"201703012333","6559                    ",6
"201703012334","6559                    ",15
"201703012335","6559                    ",11
"201703012336","6559                    ",4
"201703012337","6559                    ",19
"201703012338","6559                    ",16
"201703012339","6559                    ",6
"201703012340","6559                    ",9
"201703012341","6559                    ",16
"201703012342","6559                    ",20
"201703012343","6559                    ",5
"201703012344","6559                    ",4
"201703012345","6559                    ",37
"201703012346","6559                    ",2
"201703012347","6559                    ",20
"201703012348","6559                    ",8
"201703012349","6559                    ",20
"201703012350","6559                    ",10
"201703012351","6559                    ",8
"201703012352","6559                    ",45
"201703012353","6559                    ",20
"201703012354","6559                    ",12
"201703012355","6559                    ",40
"201703012356","6559                    ",25
"201703012357","6559                    ",7
"201703012358","6559                    ",3
"201703012359","6559                    ",53
